index,DEMOCRAT,REPUBLICAN
8065,0.5051578618318224,0.39699906220693965
8067,0.4983948635634029,0.40407704654895665
8069,0.475114807633432,0.4257067047657924
8071,0.390107463565435,0.546150448991609
8073,0.16789819376026272,0.7766830870279147
8075,0.19039292326681753,0.7490228348076527
8077,0.2798217712129602,0.6410441322292764
8079,0.36349693251533743,0.5276073619631901
8081,0.1339463601532567,0.8130268199233717
8083,0.30899051174366154,0.610748172344066
8085,0.2580005664117814,0.6788445199660152
8087,0.26346153846153847,0.6810200668896321
8089,0.34820160908660674,0.5830572645527686
8091,0.5126888217522658,0.4081570996978852
8093,0.32840549102428723,0.5889411538830758
8095,0.18696397941680962,0.7680102915951973
8097,0.6968545091703887,0.24232633279483037
8099,0.2364433811802233,0.7039473684210527
8101,0.45615797370495637,0.46111690359331686
8103,0.1263768115942029,0.8089855072463769
8105,0.3615829418142392,0.5574629562703288
8107,0.5434005434005434,0.37394537394537397
8109,0.4998236331569665,0.40458553791887125
8111,0.5237154150197628,0.424901185770751
8113,0.6872256872256872,0.23862323862323861
8115,0.19574780058651026,0.7441348973607038
8117,0.5908866081365154,0.31532088537158404
8119,0.24944613680420935,0.674674605372473
8121,0.10830589096231248,0.8412001463593121
8123,0.3434961750893464,0.5659907847712438
8125,0.15153412648716344,0.8035900647046545
9001,0.5789334985719679,0.38004173699992166
9003,0.5908682016595226,0.36418311770026346
9005,0.40819153958252086,0.5444366905441186
9007,0.511791388337245,0.4385606607690919
9009,0.5424953694664464,0.4196450715819802
9011,0.5041609999352373,0.4376173822938929
9013,0.4973393263070882,0.4416460012399256
9015,0.4287822442594888,0.5066013419121264
10001,0.4470763291241052,0.49587120298131315
10003,0.6209016315346182,0.3259448685358873
10005,0.3710380348652932,0.590625235831258
11001,0.9086382152999987,0.040874744593083774
12001,0.5897130768213672,0.3642656586633067
12003,0.16716795947443408,0.8147854994459395
12005,0.24924245023040947,0.711170571621328
12007,0.24169284179203174,0.7367333443544387
12009,0.38023269113460756,0.5777501016673444
12011,0.6650872467248672,0.31366150169901835
12013,0.20407827659924355,0.7654990955434962
12015,0.34703343225351235,0.624836574179758
12017,0.28593475533249685,0.6832622333751568
12019,0.2612811434689105,0.703990308312125
12021,0.35766354976023046,0.6172704331075186
12023,0.26477862542237085,0.7095133591110182
12027,0.34951007579959326,0.626548345350342
12029,0.17633990558178284,0.8083865592890863
12031,0.47540184194409457,0.4891944672344261
12033,0.37687005227292103,0.5824659438967922
12035,0.38304088482340054,0.5886649392205624
12037,0.28994181213632586,0.685785536159601
12039,0.6792384570162348,0.3042554153665265
12041,0.17315914489311163,0.8004750593824228
12043,0.291982540776476,0.6882609694463588
12045,0.23584258878376527,0.7307006718771425
12047,0.3487179487179487,0.6305860805860806
12049,0.28339707239878675,0.6912831333245417
12051,0.4152046783625731,0.5573549257759784
12053,0.33898034031301977,0.6287048488208452
12055,0.32694917480190866,0.6471347896510966
12057,0.5151691597229194,0.44652477997523676
12059,0.10018792576932112,0.8789053323937045
12061,0.36299666287542653,0.6076816358159707
12063,0.3040254740744261,0.6775818639798489
12065,0.4631785480706344,0.514061478090255
12067,0.15271226415094338,0.828125
12069,0.36863347842921,0.5994767162182774
12071,0.3826603762024386,0.5868237240365174
12073,0.6051849709462835,0.353778297794021
12075,0.26300592936323797,0.7102345965455015
12077,0.1975121359223301,0.7715412621359223
12079,0.4145796590241035,0.5703703703703704
12081,0.3979928251321539,0.5696532147207725
12083,0.3551287922152261,0.6172467086433887
12085,0.3518393323386796,0.6201510630361805
12086,0.636751125275963,0.3407443756605768
12087,0.4466076557276708,0.5156551626724422
12089,0.233205312506705,0.7352114489239814
12091,0.2357840464032522,0.7128352585394874
12093,0.2899728997289973,0.6852706364901486
12095,0.6038973044711913,0.3573584732964166
12097,0.609517424361297,0.3587649601300943
12099,0.5656876007802734,0.4112771238593334
12101,0.37381759068421117,0.5892908239646013
12103,0.4746132740864698,0.48578298669991854
12105,0.41303980809949564,0.5537187757198028
12107,0.3047981399281336,0.6684784249781079
12109,0.31571120910675826,0.6496330046735134
12111,0.4748485945742543,0.49904506308263574
12113,0.2104279446122286,0.7446464185993504
12115,0.4272623688679534,0.5432479274260793
12117,0.4709465708594195,0.48663826835515084
12119,0.29528468010174136,0.6877975608165395
12121,0.21204664598266823,0.7642559109874826
12123,0.23164693218514532,0.7459634015069968
12125,0.1780821917808219,0.8022479803301721
12127,0.4181830727299909,0.5481946877551568
12129,0.28323887694612726,0.6847762360758257
12131,0.2044177542587032,0.7657044326188424
12133,0.20294012190749372,0.7742022230190032
13001,0.2045065601825442,0.7835139760410724
13003,0.2670498084291188,0.7195402298850575
13005,0.15124378109452735,0.83681592039801
13007,0.4513888888888889,0.5381944444444444
13009,0.4945395879870936,0.4775999007197816
13011,0.09806451612903226,0.879426523297491
13013,0.2264280798348245,0.7263592567102547
13015,0.20763590391908976,0.756283185840708
13017,0.3539420485175202,0.6298854447439353
13019,0.15887708649468893,0.8227617602427921
13021,0.5876893092210365,0.38409802543293503
13023,0.22135102533172496,0.7476879774829112
13025,0.09823837486113315,0.8835105538803365
13027,0.398989898989899,0.5841224747474747
13029,0.2645488697027615,0.6939300072497199
13031,0.3658160846895244,0.5963422341602149
13033,0.505935194096888,0.480269489894129
13035,0.269707799033004,0.7060121925583351
13037,0.5822222222222222,0.40987654320987654
13039,0.31374001375588595,0.6512882916247817
13043,0.27265479670475684,0.7079457879351582
13045,0.28249586364769613,0.680605607307178
13047,0.17830848002391897,0.7802070486227903
13049,0.25,0.7348107569721115
13051,0.5554564748265591,0.40741203117476055
13053,0.4273381294964029,0.5402877697841727
13055,0.19546776539020844,0.7830828889966068
13057,0.22519032871308337,0.719804003819962
13059,0.658195482034863,0.2827508004268943
13061,0.5475255302435192,0.44461901021209743
13063,0.8423523837215563,0.13617419959293123
13065,0.2794297352342159,0.7034623217922606
13067,0.4840139169757481,0.4622225446543276
13069,0.29421487603305785,0.6890406036651096
13071,0.2541837933059307,0.7265120375807399
13073,0.29172265727569,0.665477348902584
13075,0.2894172032359254,0.6894502228826151
13077,0.2685723540367641,0.6888492995384241
13079,0.2745363214837713,0.7022797527047914
13081,0.37766240681576146,0.6055644302449414
13083,0.15459788529317525,0.8091957705863505
13085,0.12307692307692308,0.8414789630259244
13087,0.40093330740812755,0.585261520513319
13089,0.7986160752580562,0.16351661758118166
13091,0.26237694392923383,0.7163646739905836
13093,0.4850997667789583,0.5055713915522156
13095,0.6838677501686861,0.3001730865139203
13097,0.5369947001974437,0.4298209151685199
13099,0.45308254963427375,0.5333333333333333
13101,0.1319796954314721,0.8519458544839256
13103,0.20688038195924632,0.7619575411373518
13105,0.3178915738074371,0.6625766871165644
13107,0.3097964376590331,0.6787531806615776
13109,0.3127594796567949,0.6653750345972875
13111,0.16280054182187606,0.81544192346766
13113,0.38225009439692675,0.5753779981284783
13115,0.2646497919556172,0.6967753120665742
13117,0.23886948819498885,0.7111615642276091
13119,0.14620089390731592,0.829687132439426
13121,0.6885887744528746,0.2730307308219226
13123,0.1538401315274407,0.8202458310498708
13125,0.09928057553956834,0.8884892086330936
13127,0.3436651781805446,0.6278492834836412
13129,0.16778311092357193,0.8012553404715439
13131,0.32703788125474875,0.6570064039943558
13133,0.3613872571170357,0.6201988251242657
13135,0.5060533425110635,0.447685415023254
13137,0.15286584990457427,0.8120421104475775
13139,0.22887373751662093,0.7317877047557076
13141,0.7544692737430168,0.23547486033519552
13143,0.12987584749493705,0.8439728801620147
13145,0.2476063507453642,0.7233062659071627
13147,0.2555105268360186,0.7201739646140161
13149,0.17594127397584655,0.7980108927302866
13151,0.5068242107607881,0.46295283802118137
13153,0.37538907105644237,0.5897235306845986
13155,0.24277929155313352,0.7400544959128066
13157,0.1651710187568959,0.8011769032732622
13159,0.2554177005789909,0.7212572373862697
13161,0.17680533751962324,0.8053375196232339
13163,0.5483639494833524,0.4395809414466131
13165,0.36747382198952877,0.6200916230366492
13167,0.3081931633206728,0.6833966359196961
13169,0.3155923830770457,0.6617002629272568
13171,0.29821334734629534,0.6818181818181818
13173,0.28073841866945315,0.6910484151863462
13175,0.34572452636968765,0.635483870967742
13177,0.22413915010959484,0.7527398713144312
13179,0.5919593631914761,0.3799789382394846
13181,0.310336421257923,0.6725987323256948
13183,0.33033762448384746,0.6378430896283702
13185,0.3984658114006084,0.572278799100648
13187,0.17867203219315894,0.7741649899396378
13189,0.3991152352179543,0.5861027190332326
13191,0.3901406064712858,0.5907165847873962
13193,0.6309773734546302,0.3592255656636342
13195,0.20211701950325053,0.7668778129688282
13197,0.38025078369905957,0.6021943573667712
13199,0.41271563415428014,0.566561788000434
13201,0.24488993710691823,0.7433176100628931
13205,0.4432741116751269,0.5430203045685279
13207,0.2814692204618901,0.6961456609127453
13209,0.23685682326621924,0.7466442953020134
13211,0.28105540897097625,0.6922427440633245
13213,0.14448547118317548,0.830069031947343
13215,0.577282999188782,0.3907752926179163
13217,0.4988519335258145,0.4754359242503467
13219,0.27698645094049335,0.6662861680480421
13221,0.27434821696134254,0.6929877135151333
13223,0.2777777777777778,0.6882724610879951
13225,0.47433035714285715,0.5034412202380952
13227,0.14097449779170823,0.8299615329819062
13229,0.12351251538777185,0.8619887840240733
13231,0.14212034383954156,0.8341547277936963
13233,0.20168835736897645,0.7748153359127682
13235,0.3062413314840499,0.676005547850208
13237,0.2906829679595278,0.6897133220910624
13239,0.44157088122605365,0.5507662835249042
13241,0.1806806806806807,0.7866616616616616
13243,0.55122456019317,0.43842704380820974
13245,0.6464146196119976,0.3239223995232735
13247,0.6140906810319786,0.355911167445668
13249,0.21005762179151388,0.7710843373493976
13251,0.40244969378827644,0.5783027121609798
13253,0.33138238573021184,0.6535674470457079
13255,0.36402894491129784,0.6086990351696234
13257,0.18716250636780438,0.7830871115639327
13259,0.5937803692905733,0.391156462585034
13261,0.5030071077091307,0.4807727355567705
13263,0.6167590881084412,0.36845348120764015
13265,0.6075808249721293,0.3890746934225195
13267,0.2435173113139215,0.7382297551789078
13269,0.38028169014084506,0.6056338028169014
13271,0.3458904109589041,0.6454162276080084
13273,0.5411792790642158,0.44736213893530674
13275,0.3798532071056271,0.5971705137751303
13277,0.30571770166678386,0.6740277094029116
13279,0.2558546727949223,0.7239001969796455
13281,0.1788882318154938,0.7958308693081018
13283,0.3189049204587495,0.6692563817980022
13285,0.37198881697368924,0.6031940561449197
13287,0.36668628605061804,0.6165391406709829
13289,0.48558758314855877,0.5013550135501355
13291,0.16272900605156262,0.8167122606316837
13293,0.31781598683007134,0.6669105542344979
13295,0.175947570546001,0.7910335615294707
13297,0.20374465575703965,0.7647795960489459
13299,0.28233749179251477,0.6987032173342088
13301,0.5629820051413882,0.4245929734361611
13303,0.4963952251506914,0.49036756884529015
13305,0.19600499375780275,0.7829636031883223
13307,0.42383512544802865,0.5645161290322581
13309,0.3073263558515699,0.6760228353948621
13311,0.1415884293326567,0.8255941808339677
13313,0.2588883814991193,0.7024920086111293
13315,0.2862903225806452,0.7043010752688172
13317,0.4119482835488186,0.5733392777530094
13319,0.4418007930954047,0.5442034056449732
13321,0.2435201928872815,0.7416515973477998
15001,0.6360553131792746,0.2697982024758352
15003,0.6147730851324399,0.31605724483012004
15007,0.6248718435542054,0.2876020505031327
15009,0.6445278660121282,0.2588507074790644
16001,0.3867602941702569,0.47913568322013195
16003,0.19010535959688502,0.7127805771873569
16005,0.309492458702418,0.514124970074216
16007,0.08709016393442623,0.7523907103825137
16009,0.18399044205495818,0.741457586618877
16011,0.1758796992481203,0.6560601503759399
16013,0.59828422230511,0.3114509511376352
16015,0.2037231253277399,0.7008390141583639
16017,0.2778494007544287,0.6371102516353913
16019,0.20194025463015308,0.6037629180705999
16021,0.18070889018012784,0.7338756536897153
16023,0.13008130081300814,0.7430894308943089
16025,0.1864406779661017,0.6949152542372882
16027,0.23195713402486776,0.648787524902109
16029,0.08929159802306424,0.7495881383855024
16031,0.12668134018097335,0.727439471753485
16033,0.15547703180212014,0.7173144876325088
16035,0.18521441725861615,0.7503288608260984
16037,0.17688483844241923,0.7361226180613091
16039,0.21286083079089416,0.6824689040131424
16041,0.07001272958719768,0.7094017094017094
16043,0.11391076115485564,0.715660542432196
16045,0.15451345235101835,0.7518229821473472
16047,0.17915623193989597,0.7210556732806781
16049,0.1452690392323576,0.7823393659662334
16051,0.08505446623093682,0.7351633986928104
16053,0.19685972448526146,0.6878980891719745
16055,0.24527220630372493,0.6703212185190771
16057,0.44533098552798106,0.39976888791063664
16059,0.178955078125,0.735107421875
16061,0.16981132075471697,0.7559748427672957
16063,0.20594965675057209,0.6773455377574371
16065,0.07655532891381948,0.5699260581336053
16067,0.169844273031582,0.7112501819240286
16069,0.2806813557351317,0.6219987210045927
16071,0.08897485493230174,0.7403288201160542
16073,0.1505732484076433,0.7775796178343949
16075,0.17313878676470587,0.7455193014705882
16077,0.2534445250181291,0.6040609137055838
16079,0.2703125,0.6439453125
16081,0.43388263665594856,0.4354903536977492
16083,0.2086429671286068,0.6637209613710919
16085,0.3576369414843896,0.5432791175920733
16087,0.17418630751964084,0.7369248035914703
17001,0.2402428718975932,0.7132797095552564
17003,0.44342937456078707,0.5256500351370345
17005,0.2746347941567065,0.6491367861885791
17007,0.3906786661449502,0.5339767836181035
17009,0.20008406893652794,0.7549390500210172
17011,0.36382837487176395,0.5600748295214532
17013,0.28743679502139247,0.6693893426682225
17015,0.32867696440564137,0.5955674949630625
17017,0.3163544106167057,0.6276346604215457
17019,0.5471799013402017,0.36416815820491555
17021,0.2582314509347306,0.6819975418849861
17023,0.23675580221997983,0.7091321897073662
17025,0.16062992125984252,0.7907086614173229
17027,0.2264768356392445,0.7125552557552098
17029,0.3343091067099666,0.5947491195169922
17031,0.7467501152359267,0.20998973879084507
17033,0.22823098075160403,0.719179651695692
17035,0.18519849110831688,0.7555236213400395
17037,0.46940366972477066,0.43786697247706424
17039,0.2532149012329312,0.6730743735914092
17041,0.2385848941118864,0.6975149957155099
17043,0.5332055255860382,0.3881227420825666
17045,0.22774037850882764,0.7170074939667217
17047,0.12966835972512697,0.829997012249776
17049,0.1750809245272304,0.7743199500255551
17051,0.1897756911841419,0.7691184141888368
17053,0.2210756722951845,0.7004377736085053
17055,0.2526321415210304,0.7009780343113676
17057,0.38823827308982717,0.5375704247641957
17059,0.2427041004802364,0.717399335057259
17061,0.21575649059982094,0.7421665174574754
17063,0.34707578430950636,0.5789904032362181
17065,0.19251080172827653,0.7695631301008161
17067,0.23451375945619998,0.7049665606841355
17069,0.19553072625698323,0.7695530726256983
17071,0.32831154064809553,0.6125639567936327
17073,0.3599805218520472,0.5675039564988029
17075,0.19167176974892836,0.7463257807715861
17077,0.4726002356095381,0.44046796928951537
17079,0.17990654205607476,0.7739485981308412
17081,0.2603094299664686,0.6879816459791752
17083,0.2437448821763261,0.7049404057865526
17085,0.393682724545615,0.5400564672666314
17087,0.18755132205616687,0.7635079651831171
17089,0.5201089737800656,0.4150937716367139
17091,0.4010358313074728,0.531212345418032
17093,0.4655827268134788,0.4670234063651842
17095,0.4533111540709437,0.4827136627253518
17097,0.5637025566684238,0.36164667896678965
17099,0.39287940011659933,0.5365378043141749
17101,0.21168362323596981,0.7418772563176895
17103,0.3568984440570728,0.5560074891858738
17105,0.2634750147357391,0.668544108978977
17107,0.2671558745262479,0.6597048625110878
17109,0.4039107852123434,0.519019248395967
17111,0.4289453262786596,0.5051992945326279
17113,0.4533851067827394,0.46642450053234796
17115,0.38166874739908446,0.5590095713691219
17117,0.29915026833631486,0.6405187835420394
17119,0.3885957028399358,0.5414851857826531
17121,0.25588614267307014,0.6945648354222795
17123,0.2989639037433155,0.6325200534759359
17125,0.3105149552883133,0.6256552574776442
17127,0.2331288343558282,0.7251234475534939
17129,0.27889485801995395,0.649424405218726
