Name,FIPS,"# Total Population, 2020 [Estimated]","% Sex | Male, 2020 [Estimated]","% Sex | Female, 2020 [Estimated]","% Age | Under 5 years, 2020 [Estimated]","% Age | 5 to 9 years, 2020 [Estimated]","% Age | 10 to 14 years, 2020 [Estimated]","% Age | 15 to 17 years, 2020 [Estimated]","% Age | 18 and 19 years, 2020 [Estimated]","% Age | 20 to 24 years, 2020 [Estimated]","% Age | 25 to 34 years, 2020 [Estimated]","% Age | 35 to 44 years, 2020 [Estimated]","% Age | 45 to 54 years, 2020 [Estimated]","% Age | 55 to 64 years, 2020 [Estimated]","% Age | 65 to 74 years, 2020 [Estimated]","% Age | 75 to 84 years, 2020 [Estimated]","% Age | 65 years and over, 2020 [Estimated]","% Age | 85 years and over, 2020 [Estimated]","% Race | White alone, 2020 [Estimated]","% Race | Black or African American alone, 2020 [Estimated]","% Race | American Indian and Alaska Native alone, 2020 [Estimated]","% Race | Asian alone, 2020 [Estimated]","% Race | Native Hawaiian and Other Pacific Islander alone, 2020 [Estimated]","% Race | Some other race alone, 2020 [Estimated]","% Race | Two or more races, 2020 [Estimated]","% Household Income | Less than $24,999, 2020 [Estimated]","% Household Income | Less than $10,000, 2020 [Estimated]","% Household Income | $10,000 to $19,999, 2020 [Estimated]","% Household Income | $20,000 to $29,999, 2020 [Estimated]","% Household Income | $30,000 to $39,999, 2020 [Estimated]","% Household Income | $40,000 to $49,999, 2020 [Estimated]","% Household Income | $50,000 to $59,999, 2020 [Estimated]","% Household Income | $60,000 to $74,999, 2020 [Estimated]","% Household Income | $75,000 to $99,999, 2020 [Estimated]","% Household Income | $100,000 to $124,999, 2020 [Estimated]","% Household Income | $125,000 to $149,999, 2020 [Estimated]","% Household Income | $150,000 to $199,999, 2020 [Estimated]","% Household Income | $200,000 or more, 2020 [Estimated]","% Educational Attainment | Less than high school diploma, 2020 [Estimated]","% Educational Attainment | High school graduate (includes equivalency), 2020 [Estimated]","% Educational Attainment | Some college, 2020 [Estimated]","% Educational Attainment | Associate's degree, 2020 [Estimated]","% Educational Attainment | Bachelor's degree, 2020 [Estimated]","% Educational Attainment | Master's degree, 2020 [Estimated]","% Educational Attainment | Professional school degree, 2020 [Estimated]","% Educational Attainment | Doctorate degree, 2020 [Estimated]","% Educational Attainment | Bachelor's degree or higher, 2020 [Estimated]","% Employment Status | In labor force, 2020 [Estimated]","% Employment Status | Not in labor force, 2020 [Estimated]","% Employment Status | In civilian labor force, Unemployed, 2020 [Estimated]","% Transportation to Work | Car, truck, or van, 2020 [Estimated]","% Transportation to Work | Car, truck, or van, Drove alone, 2020 [Estimated]","% Transportation to Work | Car, truck, or van, Carpooled, 2020 [Estimated]","% Transportation to Work | Public transportation, 2020 [Estimated]","% Transportation to Work | Public transportation, Bus or trolley bus, 2020 [Estimated]","% Transportation to Work | Public transportation, Public transportation, Streetcar or trolley car, 2020 [Estimated]","% Transportation to Work | Public transportation, Subway or elevated, 2020 [Estimated]","% Transportation to Work | Public transportation, Railroad, 2020 [Estimated]","% Transportation to Work | Public transportation, Ferryboat, 2020 [Estimated]","% Transportation to Work | Bicycle, 2020 [Estimated]","% Transportation to Work | Walked, 2020 [Estimated]","% Transportation to Work | Taxicab, motorcycle, or other means, 2020 [Estimated]","% Transportation to Work | Worked at home, 2020 [Estimated]","% Occupation | Management, business, and financial occupations, 2020 [Estimated]","% Occupation | Computer, engineering, and science occupations, 2020 [Estimated]","% Occupation | Education, legal, community service, arts, and media occupations, 2020 [Estimated]","% Occupation | Healthcare practitioners and technical occupations, 2020 [Estimated]","% Occupation | Healthcare support occupations, 2020 [Estimated]","% Occupation | Protective service occupations, 2020 [Estimated]","% Occupation | Food preparation and serving related occupations, 2020 [Estimated]","% Occupation | Building and grounds cleaning and maintenance occupations, 2020 [Estimated]","% Occupation | Personal care and service occupations, 2020 [Estimated]","% Occupation | Sales and related occupations, 2020 [Estimated]","% Occupation | Office and administrative support occupations, 2020 [Estimated]","% Occupation | Farming, fishing, and forestry occupations, 2020 [Estimated]","% Occupation | Construction and extraction occupations, 2020 [Estimated]","% Occupation | Installation, maintenance, and repair occupations, 2020 [Estimated]","% Occupation | Production occupations, 2020 [Estimated]","% Occupation | Transportation occupations, 2020 [Estimated]","% Occupation | Material moving occupations, 2020 [Estimated]","% Poverty Status by Age | In Poverty, 2020 [Estimated]","% Poverty Status by Age | In Poverty, Under 5 years, 2020 [Estimated]","% Poverty Status by Age | In Poverty, 5 years, 2020 [Estimated]","% Poverty Status by Age | In Poverty, 6 to 11 years, 2020 [Estimated]","% Poverty Status by Age | In Poverty, 12 to 14 years, 2020 [Estimated]","% Poverty Status by Age | In Poverty, 15 years, 2020 [Estimated]","% Poverty Status by Age | In Poverty, 16 and 17 years, 2020 [Estimated]","% Poverty Status by Age | In Poverty, 18 to 24 years, 2020 [Estimated]","% Poverty Status by Age | In Poverty, 25 to 34 years, 2020 [Estimated]","% Poverty Status by Age | In Poverty, 35 to 44 years, 2020 [Estimated]","% Poverty Status by Age | In Poverty, 45 to 54 years, 2020 [Estimated]","% Poverty Status by Age | In Poverty, 55 to 64 years, 2020 [Estimated]","% Poverty Status by Age | In Poverty, 65 to 74 years, 2020 [Estimated]","% Poverty Status by Age | In Poverty, 75 years and over, 2020 [Estimated]","% Household Size | 1-person household, 2020 [Estimated]","% Household Size | 2-person household, 2020 [Estimated]","% Household Size | 3-person household, 2020 [Estimated]","% Household Size | 4-person household, 2020 [Estimated]","% Household Size | 5-person household, 2020 [Estimated]","% Household Size | 6-person household, 2020 [Estimated]","% Household Size | 7-or-more person household, 2020 [Estimated]","% Health Insurance Coverage by Age | Under 6 years, 2020 [Estimated]","% Health Insurance Coverage by Age | Under 6 years With health insurance coverage, 2020 [Estimated]","% Health Insurance Coverage by Age | Under 6 years No health insurance coverage, 2020 [Estimated]","% Health Insurance Coverage by Age | 6 to 18 years, 2020 [Estimated]","% Health Insurance Coverage by Age | 6 to 18 years With health insurance coverage, 2020 [Estimated]","% Health Insurance Coverage by Age | 6 to 18 years No health insurance coverage, 2020 [Estimated]","% Health Insurance Coverage by Age | 19 to 25 years, 2020 [Estimated]","% Health Insurance Coverage by Age | 19 to 25 years With health insurance coverage, 2020 [Estimated]","% Health Insurance Coverage by Age | 19 to 25 years No health insurance coverage, 2020 [Estimated]","% Health Insurance Coverage by Age | 26 to 34 years, 2020 [Estimated]","% Health Insurance Coverage by Age | 26 to 34 years With health insurance coverage, 2020 [Estimated]","% Health Insurance Coverage by Age | 26 to 34 years No health insurance coverage, 2020 [Estimated]","% Health Insurance Coverage by Age | 35 to 44 years, 2020 [Estimated]","% Health Insurance Coverage by Age | 35 to 44 years With health insurance coverage, 2020 [Estimated]","% Health Insurance Coverage by Age | 35 to 44 years No health insurance coverage, 2020 [Estimated]","% Health Insurance Coverage by Age | 45 to 54 years, 2020 [Estimated]","% Health Insurance Coverage by Age | 45 to 54 years With health insurance coverage, 2020 [Estimated]","% Health Insurance Coverage by Age | 45 to 54 years No health insurance coverage, 2020 [Estimated]","% Health Insurance Coverage by Age | 55 to 64 years, 2020 [Estimated]","% Health Insurance Coverage by Age | 55 to 64 years With health insurance coverage, 2020 [Estimated]","% Health Insurance Coverage by Age | 55 to 64 years No health insurance coverage, 2020 [Estimated]","% Health Insurance Coverage by Age | 65 to 74 years, 2020 [Estimated]","% Health Insurance Coverage by Age | 65 to 74 years With health insurance coverage, 2020 [Estimated]","% Health Insurance Coverage by Age | 65 to 74 years No health insurance coverage, 2020 [Estimated]","% Health Insurance Coverage by Age | 75 years and over, 2020 [Estimated]","% Health Insurance Coverage by Age | 75 years and over With health insurance coverage, 2020 [Estimated]","% Health Insurance Coverage by Age | 75 years and over No health insurance coverage, 2020 [Estimated]","Prevalence of deaths from COVID-19 (per 100,000 individuals) as of December 31, 2020","Prevalence of confirmed COVID-19 cases (per 100,000 individuals) as of December 31, 2020"
"Abbeville County, SC",45001,24494,48.1302,51.7882,5.1972,5.0829,6.3852,3.7397,3.0048,6.7894,10.1617,10.3699,12.3867,14.3505,12.8685,6.2097,20.997,1.9188,69.7518,27.3128,0.0367,0.445,0,0.147,2.2046,35.0239,10.0471,14.6674,15.8722,10.0052,9.9005,8.7166,8.6537,6.9775,5.5631,3.5411,3.3002,1.362,18.9047,31.605,18.1882,13.3411,11.739,3.8742,0.5418,0.501,16.656,53.5066,46.4086,3.1026,89.6075,75.8389,13.5754,0.6,0.6,0,0,0,0,0.1017,2.4812,1.6168,5.5522,10.9033,3.8102,7.1429,5.2029,2.4572,2.3577,6.6355,4.8349,2.7855,7.0832,10.9928,0.8158,6.924,3.9196,15.191,2.9546,3.2431,19.678,1.9001,0.0883,2.3247,0.7861,0.3994,0.3153,1.9632,1.6731,1.4503,1.5428,3.0814,2.4592,1.4503,31.8177,40.6076,10.5081,10.9272,3.6564,0.7858,1.0058,5.7439,4.981,0.7381,16.0811,15.3348,0.7175,10.0528,8.4983,1.5092,8.3663,6.5108,1.8225,10.4198,8.9189,1.4638,12.902,10.3991,2.4534,14.8483,12.3577,2.441,13.4834,13.4339,0.0454,7.9416,7.9416,0,101.3007,5166.3358
"Acadia Parish, LA",22001,62669,48.8679,51.0603,7.021,7.1614,7.4231,4.2924,2.3425,5.9663,13.4038,11.848,11.9038,12.6378,8.6422,4.4376,14.7744,1.6946,78.6242,17.6626,0.1149,0.0957,0.0016,0.6271,2.7781,31.044,9.951,14.5216,12.6996,9.681,7.3912,4.8855,7.5892,11.8494,6.8784,4.4266,5.6503,3.2705,21.06,39.9749,17.7557,6.1098,10.1926,3.0609,0.4603,0.3519,14.0657,57.5001,42.4147,4.8748,94.8498,84.8313,9.9058,0.157,0.149,0.004,0,0,0,0.0846,1.3852,1.4094,2.106,9.6716,3.4584,7.312,5.648,4.5611,1.2885,4.9405,3.1026,1.743,11.4778,11.4818,0.4111,8.1617,5.1144,9.3237,7.0511,3.3556,25.3918,3.1137,0.6026,3.471,1.712,0.6887,0.7114,2.1408,2.425,3.1023,1.9751,2.6085,1.6697,0.9616,24.531,32.3406,15.9656,13.9143,8.7093,3.0681,0.7738,8.4883,8.0494,0.4243,18.8148,17.6228,1.1742,7.8421,6.9237,0.894,12.5875,10.7703,1.7913,12.0611,10.2277,1.8107,12.4125,10.5727,1.8107,13.1754,11.4959,1.6487,8.8446,8.7506,0.0907,5.6378,5.6378,0,245.9886,8170.6807
"Accomack County, VA",51001,32525,48.6426,51.2775,5.8478,6.1614,5.8663,3.4343,1.5127,5.9493,10.6841,9.8693,11.2283,15.837,13.0177,6.2629,22.0968,2.8163,67.9754,28.6672,0.5903,0.8271,0,0.7871,1.03,25.5852,5.5876,9.6796,14.3031,12.5418,8.799,8.8749,9.8239,12.6404,6.8403,2.8166,3.9022,2.7331,18.8794,35.3643,17.1282,8.1508,11.095,5.637,1.2271,1.1973,19.1564,52.9167,46.9774,1.913,86.1591,72.5878,13.3992,1.1528,1.063,0,0,0.0374,0.0374,1.0929,3.7503,1.4223,6.3852,10.437,3.8895,6.8479,5.5188,2.2601,2.6205,4.7905,5.8192,1.4567,7.2233,7.9516,6.1646,5.8117,3.439,13.065,6.51,3.4314,20.0279,2.2398,0.577,2.3143,1.2812,0.1768,0.8004,3.1177,2.1188,2.063,1.1695,1.9854,1.1757,0.7631,29.2439,38.0276,15.1913,8.4801,4.5779,2.0498,1.693,7.0409,6.4969,0.5222,14.3275,12.9504,1.3367,7.187,4.1717,2.9811,9.5775,6.6368,2.8972,10.1806,7.5166,2.6299,11.7225,8.5983,3.0775,16.8641,14.2715,2.5428,13.8177,13.6374,0.1772,9.1081,9.105,0,83.2408,5234.9242
"Ada County, ID",16001,465948,50.0974,49.8684,5.6747,6.3799,7.2117,4.4368,2.6192,6.1928,14.0647,13.7781,12.6969,11.9636,8.8632,3.9822,14.2992,1.4538,89.6885,1.5397,0.5732,2.7177,0.2363,1.68,3.4886,18.8117,6.2217,6.4156,7.6362,8.511,7.8624,7.6101,10.4744,13.8738,10.5571,6.4428,6.5851,7.1623,5.2086,22.687,23.4395,9.9488,25.2707,8.9709,2.2063,1.7611,38.2091,66.1462,33.8118,2.0418,87.9137,80.5671,7.2812,0.4377,0.3826,0.0141,0.0205,0.0111,0.0081,1.7165,1.4633,1.1038,7.3248,16.8911,8.3348,10.9642,7.3121,2.9375,1.747,5.8185,2.7548,2.7012,11.2617,11.9154,0.5007,4.4116,2.1576,3.3456,3.2189,2.6787,10.4975,0.705,0.1129,0.8632,0.6704,0.1641,0.3403,1.8474,1.3304,1.0692,0.9827,0.9182,0.7878,0.5904,30.9372,34.8492,13.9344,11.2925,5.6978,1.8942,1.0239,7.1115,6.8865,0.2167,18.5101,17.5405,0.9544,8.371,7.1325,1.2204,12.7512,10.7883,1.9435,13.7134,12.3274,1.3659,12.8645,11.7424,1.104,12.2247,11.0535,1.1516,9.0587,8.9875,0.0688,5.3072,5.2806,0.0253,74.7515,8056.7353
"Adair County, IA",19001,6965,49.4185,50.4953,5.6999,5.6856,6.346,3.8478,1.4788,5.0251,11.084,10.2513,11.3424,15.9081,10.4092,6.7624,20.7609,3.5894,96.9562,0.5456,0,0.8471,0,0.1579,1.2635,20.0837,5.8077,5.9346,13.1704,10.092,9.7747,8.3466,9.0447,15.4871,9.5843,4.57,4.0622,2.2215,5.5578,39.8207,20.757,14.6414,13.1673,2.5896,1.3147,0.2988,17.3705,64.4676,35.407,2.7071,91.5613,77.8595,13.4666,0.4999,0.4999,0,0,0,0,0,2.0876,0.294,5.469,14.9796,2.1524,8.0279,5.8464,2.9378,0.349,3.8685,3.4031,3.1123,5.2356,12.3618,3.0541,7.6789,5.6719,8.9296,4.1303,4.1885,9.8735,0.8682,0.0147,1.0447,0.6327,0.0736,0.103,1.5745,1.3243,0.7357,0.6327,0.8093,0.927,0.6769,30.0857,41.1298,12.0279,8.3148,3.3323,2.9832,0.9838,6.2902,6.1147,0.1463,16.1644,15.1551,0.9508,6.4219,6.2902,0.1024,11.103,10.4593,0.5851,10.7373,10.1668,0.512,11.7028,11.0006,0.6437,17.0275,16.0181,0.9362,10.6495,10.6495,0,9.5963,9.5963,0,239.7743,8504.9365
"Adair County, KY",21001,19402,49.6959,50.2216,5.1283,5.051,5.185,3.8089,4.3604,7.6899,11.5297,10.4371,12.7461,14.1068,11.2308,6.1128,18.4672,1.1236,94.1862,3.5048,0.2783,0.634,0,0.2629,1.0617,32.4911,9.1209,14.3697,12.8352,12.3763,12.7779,7.486,8.8054,9.6659,4.7325,2.2372,2.6387,1.4341,21.0495,38.5907,15.4798,8.4933,6.8366,6.027,1.9565,0.3448,15.1649,52.1621,47.7329,2.7304,90.6194,83.8919,6.5626,0,0,0,0,0,0,0.1142,2.6657,0.9647,5.5471,9.8123,2.0401,11.7522,6.5707,3.9174,2.4531,4.4431,2.4906,1.8523,7.7347,7.4218,0.9387,7.3592,4.3054,13.5044,3.3292,7.7472,20.5406,1.1347,0.317,1.5407,1.1792,0.228,0.8232,0.8176,3.81,2.1025,2.4473,3.0313,1.5018,1.2459,27.5061,33.0274,20.3212,10.0674,6.0949,0.8891,1.3481,6.1942,5.9748,0.2089,14.5245,13.8246,0.6737,11.161,9.9128,1.2117,10.6283,9.7352,0.8513,10.8529,10.3567,0.47,13.3441,12.6286,0.679,14.561,13.9134,0.6111,11.3073,11.2655,0.0366,7.1761,7.1761,0,201.8947,6222.4983
"Adair County, MO",29001,25266,48.6504,51.2547,5.2957,4.8445,4.6822,3.4077,7.7852,20.5573,10.5122,7.8604,8.9092,10.3657,7.8762,3.946,14.1811,2.3589,90.1844,3.3167,0.1425,2.6953,0.1979,0.3562,2.9486,34.0557,12.242,14.3274,12.7607,7.1205,10.2539,7.369,6.9476,10.6861,5.7374,5.208,3.5873,2.2474,10.1009,34.1844,16.8102,7.2807,13.7301,9.5963,0.8312,5.9299,30.0876,52.8955,47.0056,2.8343,89.9867,76.3108,13.4772,0.2082,0.1798,0,0,0,0.0284,0.5679,2.9529,0.7382,5.4893,9.8325,2.6024,16.9585,6.2269,4.4289,1.2397,3.88,3.7002,3.0945,9.8893,10.6274,0.5678,6.6528,3.5204,7.0313,4.0125,2.7728,24.2432,1.8092,0.0177,0.9267,0.4192,0.0794,0.1765,12.8365,1.7739,1.7298,1.2973,0.9355,0.7149,1.2488,33.3225,37.9038,12.7715,9.9082,3.9546,0.443,0.8428,6.2948,5.7382,0.5366,15.8731,15.1404,0.6968,26.4606,23.9739,2.4346,9.3301,7.0076,2.2745,7.9045,7.1918,0.6807,9.218,8.5412,0.6407,10.6435,9.8106,0.7929,8.0127,7.9806,0.028,6.0906,6.0746,0.012,15.7524,5615.7209
"Adair County, OK",40001,22149,49.5553,50.3634,7.3141,7.3322,7.269,4.3027,2.5148,6.1854,11.8922,11.5491,12.1947,12.2579,9.2329,4.9212,15.5041,1.3499,41.1937,0.2709,45.4016,0.8759,0.2483,2.7631,9.0478,35.379,12.5901,15.3413,15.0269,10.507,8.9611,7.7689,7.9654,10.7428,5.5155,1.7031,1.4411,0.7599,19.316,46.2803,17.8741,4.27,8.0176,2.236,0.2368,0.3344,10.8247,49.2149,50.684,2.0162,91.4913,83.9903,7.3224,0.1403,0.1148,0,0.0255,0,0,0.2169,2.9851,1.1226,3.9929,8.6362,1.3549,9.5479,3.4443,3.647,2.0008,4.3687,4.4194,1.4183,7.066,9.0287,1.6209,6.4075,3.6216,17.4877,3.8242,8.4842,29.2473,2.9689,0.5009,3.7931,2.1584,0.765,1.0928,2.2677,3.8022,3.4607,2.5818,2.6684,1.7986,1.0746,23.2674,36.1588,14.2408,13.0486,6.9959,2.4106,2.8691,8.9702,7.3289,1.5958,19.268,15.549,3.6736,8.3655,4.0827,4.2373,10.8888,6.0286,4.8147,11.7618,6.5606,5.1557,12.4892,8.8884,3.5554,12.521,9.3021,3.1734,9.4294,9.3658,0.0546,6.1559,6.1059,0.0409,63.4575,8476.1128
"Adams County, CO",08001,512934,50.4973,49.4555,7.0081,7.3362,7.6834,4.4407,2.4075,6.519,16.0089,14.4052,12.2294,10.6887,6.4708,2.8399,10.3522,1.0415,80.9874,3.4663,1.2506,4.0678,0.1197,5.5452,4.4522,13.0976,3.4747,5.5893,6.6513,7.9336,8.6418,7.5287,10.8407,15.4831,11.8149,7.2456,7.9229,5.9051,16.8791,27.7227,21.502,8.8165,16.3859,6.3112,0.825,0.727,24.2492,71.4896,28.4499,2.2413,88.252,78.0286,10.1363,3.7103,3.3256,0.0999,0.0928,0.171,0.0094,0.2447,1.1713,0.952,5.6446,14.068,5.6372,6.8814,3.679,2.5543,2.209,5.6216,4.2796,2.8106,9.9506,12.3572,0.3717,9.6427,3.84,5.3865,4.8605,4.4339,10.4269,1.0051,0.2401,1.1614,0.7623,0.2649,0.3914,1.125,1.5754,1.2641,0.8099,0.9095,0.4083,0.3634,21.7765,30.3257,16.9281,15.422,8.605,3.7252,2.6103,8.5946,8.2549,0.3273,19.3854,18.4849,0.8768,8.7877,7.5757,1.1872,14.9329,12.8194,2.0813,14.6527,12.5396,2.084,12.4665,11.0631,1.3747,10.9196,9.9268,0.9679,6.4227,6.2844,0.1331,3.7097,3.6498,0.0579,100.8469,7771.245
"Adams County, IA",19003,3617,49.7097,50.2074,5.723,7.9348,3.4283,3.0965,1.7418,4.9765,10.7548,9.5106,11.3354,16.8648,11.8883,7.4924,22.1731,2.7924,98.4241,0,0.1382,0.2488,0,1.0229,0,17.2348,6.1069,9.4784,9.3511,16.7939,8.8422,4.5802,15.2036,10.1145,5.5344,5.916,2.9262,3.3079,5.8958,38.3796,23.3169,14.1118,13.1229,2.3203,0.7988,0.3043,16.5462,56.2649,43.5985,2.1509,88.9381,77.7497,10.9355,0.2528,0.2528,0,0,0,0,0.1264,3.603,0.6953,6.1947,17.952,1.7699,6.7004,6.0683,3.8559,0.4425,4.0455,4.2351,1.9595,9.5449,8.5967,3.6662,1.8331,2.9077,13.5272,5.6258,3.2238,14.2175,1.2363,0.3091,1.3206,0.0562,0,0.0562,1.2363,0.8429,2.4164,2.7536,1.2925,1.0677,1.0115,28.944,42.3664,8.3333,10.369,6.9975,1.2723,0.5725,8.406,7.0003,1.3495,13.3821,13.1572,0.1406,6.2974,6.0444,0.1968,10.9081,10.4583,0.3655,9.9241,8.6871,1.1245,11.0486,10.0647,0.8996,17.4023,16.1372,1.1527,12.3419,12.3419,0,9.9241,9.9241,0,54.7495,7172.1872
"Adams County, ID",16003,4138,51.1358,48.7917,3.5283,4.6399,5.5341,2.9966,1.4258,3.0691,8.9899,8.1199,9.4248,20.348,19.1638,9.0623,30.3045,2.0783,95.1184,0.4833,1.3775,0,0.2658,0.1692,2.4166,20.6085,7.6708,5.7671,14.7256,12.43,9.2945,10.0784,10.0784,17.4132,2.7996,2.7436,1.5677,4.0873,9.8557,35.8305,26.7424,7.1538,11.0224,6.9082,1.4123,0.0307,19.3737,49.2605,50.6542,4.5791,83.3441,70.0322,13.119,0.7717,0.7717,0,0,0,0,0,2.6367,0.1929,12.6688,18.6106,2.4857,7.3295,3.3779,2.9955,0.8286,4.5889,5.1625,0.8923,10.58,13.8942,1.5934,7.3932,5.5449,4.8438,4.9713,2.0395,11.5057,0.7054,0,1.4352,0.7054,0,0.1216,0.6568,2.7244,0.5108,0.5351,1.1919,1.6298,0.7784,30.1792,45.1848,12.486,4.3113,4.9832,0.8959,1.1758,3.4257,3.207,0.1701,13.3625,12.6822,0.6317,5.6365,4.689,0.8746,6.9242,5.0049,1.8222,8.4791,7.3615,1.0204,9.6696,5.2721,4.3003,21.137,19.0962,1.9922,19.5335,19.5335,0,11.4674,11.4674,0,69.7674,6046.5116
"Adams County, IL",17001,65912,48.9046,50.9998,6.1734,6.6073,5.9701,3.4713,2.121,5.9048,12.0115,11.1801,11.7187,13.3314,10.2728,6.8637,19.8325,2.696,92.2139,4.3391,0.5401,0.883,0.0273,0.2063,1.6659,20.9934,5.6114,9.2851,10.1622,11.5862,9.241,8.496,10.8962,11.8945,8.5584,4.6425,4.1434,4.1214,7.8709,33.812,23.2878,8.1048,15.9151,7.7734,1.3342,0.6996,25.7223,64.128,35.764,2.5229,90.7503,81.4634,9.1254,0.6307,0.5158,0,0.0062,0,0.1087,0.3449,2.0165,0.7892,5.3907,12.589,2.9393,9.8407,6.9692,3.5462,1.6298,6.4362,3.3336,2.853,10.1611,11.5661,0.7271,4.9234,3.0964,7.0617,3.8636,5.8323,11.7562,0.9513,0.2876,1.4627,0.6995,0.0995,0.3746,1.3803,1.7285,1.3663,0.8021,0.8114,0.8176,0.7321,28.9819,38.4725,12.7129,10.5586,5.6298,2.2901,0.6019,8.0843,7.639,0.4221,15.8918,15.3414,0.5164,7.336,6.8552,0.4298,11.1439,10.071,1.0359,11.6217,10.8564,0.7251,12.2602,11.7562,0.4715,14.1355,13.6702,0.4391,10.6044,10.5889,0.0139,8.7321,8.7321,0,111.0165,9850.0517
"Adams County, IN",18001,35564,50.0281,49.8932,9.2031,8.0587,8.6351,4.6761,2.6459,6.321,11.3401,10.1423,10.6231,11.7563,8.1881,4.3752,15.0377,2.4744,95.9228,1.3047,0.0928,0.3712,0,1.5465,0.6777,22.8319,5.6637,9.6043,11.6146,10.0191,10.8886,7.7856,11.3513,13.3296,9.5645,3.3424,2.6324,2.768,16.433,37.4807,19.3875,10.1815,10.688,3.8738,0.5299,0.1876,15.2793,63.1205,36.7735,1.9989,90.2123,73.0203,17.0096,0.5861,0.5861,0,0,0,0,0.2475,2.2727,1.4131,5.2423,8.885,2.2711,6.8134,4.9797,2.1682,1.557,5.3143,3.397,2.6636,8.6019,9.8051,0.9458,8.4218,4.4071,17.6221,3.0818,6.5882,17.6156,3.4535,0.3278,2.841,0.7706,0.1208,0.2157,1.6966,2.9359,0.9547,1.8519,1.2911,0.5233,0.44,25.2951,31.6528,14.5262,10.8727,7.6899,3.5099,5.6078,10.7267,7.3381,3.3658,21.9688,16.3307,5.6097,8.9698,6.9081,2.0303,10.2284,7.452,2.7536,10.3565,8.8672,1.4693,11.0143,9.8639,1.1162,12.0935,10.721,1.3383,8.2807,7.9304,0.3389,6.2219,6.0453,0.1623,95.2114,8101.3722
"Adams County, MS",28001,31137,51.5689,48.3251,5.8997,4.9619,6.025,3.5745,1.9527,6.2337,12.2619,13.0135,11.7352,14.9115,10.1808,5.6396,17.8373,2.0169,41.1697,56.0716,0.3597,0.7933,0,0,1.4645,39.8731,18.1571,16.0802,15.0553,12.2438,7.6274,6.8293,6.4847,6.9926,2.4034,1.5962,2.7118,2.2311,23.6097,31.6972,18.3276,8.1596,9.3439,5.6559,1.4095,0.4503,16.8595,44.906,54.9792,4.5377,94.3247,85.7415,8.4127,1.2534,1.2534,0,0,0,0,0,0.8322,0.9125,2.7675,9.4793,2.2738,9.6958,7.0676,3.7504,4.5083,7.5303,3.4058,2.2246,8.869,10.0797,0.6595,6.6148,5.8962,5.2466,5.8569,3.9276,34.3693,4.4107,0.6532,3.603,2.0508,0.734,1.1027,3.2589,4.9691,3.1887,2.9288,3.4766,2.0965,1.5487,36.5409,31.8248,14.9737,7.8451,5.4961,1.5327,0.9342,8.1263,7.4807,0.6246,14.6772,14.1053,0.5509,7.7088,5.0526,2.614,10.5263,6.9825,3.4982,12.2772,9.2456,2.9895,10.7579,8.2456,2.4632,16.0105,13.9439,2.014,11.4877,11.4281,0.0526,8.2105,8.2105,0,187.2901,5815.6807
"Adams County, ND",38001,2327,46.4976,53.3734,4.5982,6.489,7.3915,3.9106,1.7619,4.6841,9.9269,9.4113,11.2162,14.3532,12.2905,5.8874,23.2488,5.0709,93.0812,2.3206,0.6016,3.4379,0,0,0.2578,25.4455,8.9234,11.9302,9.0204,4.6557,10.2813,7.1775,7.3715,6.9835,14.743,8.0504,5.4316,3.3948,5.7422,32.9261,20.7697,11.4233,15.4551,5.6811,2.9933,3.1765,27.306,63.055,36.7336,0.5814,79.8973,69.1189,10.5218,0,0,0,0,0,0,2.053,7.0145,0,10.7784,16.6243,2.8838,5.0042,11.62,3.9016,0.6785,4.3257,3.1383,0.4241,11.1959,6.531,6.955,4.8346,6.6158,5.9372,3.3079,1.7812,7.9611,0,0.0442,0.2654,0.2654,0,0,1.2384,0.973,0.973,0.0442,1.4595,1.0172,1.2826,37.9243,33.9476,6.2076,10.8632,6.4016,0.8729,2.6188,5.8016,3.8973,1.8158,19.5306,18.7334,0.7529,6.333,3.4101,2.8344,8.3702,4.3844,3.8973,10.0974,8.8131,1.1957,12.2232,11.736,0.4429,15.7219,15.1904,0.4429,12.7989,12.7989,0,8.7688,8.7688,0,87.9121,8351.6484
