Max AQI,90th Percentile AQI,Median AQI,% Good Days,% Unhealthy for Sensitive Groups Days,% Unhealthy Days,% Very Unhealthy Days,% Days CO,% Days NO2,% Days PM2.5,% Days PM10,County_State
185,72,40,0.7459016393442623,0.030054644808743168,0.01912568306010929,0.0,0.0,0.060109289617486336,0.33879781420765026,0.01639344262295082,"Ada, ID"
161,58,37,0.8314917127071824,0.0055248618784530384,0.011049723756906077,0.0,0.0,0.0,0.3756906077348066,0.23756906077348067,"Bannock, ID"
371,65,32,0.7431693989071039,0.00546448087431694,0.01092896174863388,0.00546448087431694,0.0,0.0,1.0,0.0,"Benewah, ID"
167,43,15,0.9178082191780822,0.01643835616438356,0.005479452054794521,0.0,0.0,0.0,1.0,0.0,"Blaine, ID"
198,68,35,0.7295081967213115,0.01639344262295082,0.01639344262295082,0.0,0.0,0.0,1.0,0.0,"Boise, ID"
190,52,25,0.8904109589041096,0.0136986301369863,0.0136986301369863,0.0,0.0,0.0,0.8438356164383561,0.15616438356164383,"Bonner, ID"
154,49,21,0.9005524861878453,0.0027624309392265192,0.011049723756906077,0.0,0.0,0.0,1.0,0.0,"Bonneville, ID"
152,50,40,0.9175824175824175,0.0027472527472527475,0.0027472527472527475,0.0,0.0,0.0,0.027472527472527472,0.0,"Butte, ID"
156,73,33,0.7021857923497268,0.0273224043715847,0.01639344262295082,0.0,0.0,0.0,0.8934426229508197,0.10655737704918032,"Canyon, ID"
126,28,5,0.9130434782608695,0.02608695652173913,0.0,0.0,0.0,0.0,1.0,0.0,"Custer, ID"
159,53,20,0.8849315068493151,0.005479452054794521,0.0027397260273972603,0.0,0.0,0.0,1.0,0.0,"Franklin, ID"
191,60,36,0.8005464480874317,0.00819672131147541,0.01639344262295082,0.0,0.0,0.0,0.4972677595628415,0.0,"Idaho, ID"
37,19,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Jerome, ID"
384,48,19,0.9124293785310734,0.002824858757062147,0.00847457627118644,0.00847457627118644,0.0,0.0,1.0,0.0,"Kootenai, ID"
333,41,16,0.9279778393351801,0.0,0.0110803324099723,0.00554016620498615,0.0,0.0,1.0,0.0,"Latah, ID"
163,77,35,0.6191780821917808,0.021917808219178082,0.00821917808219178,0.0,0.0,0.0,1.0,0.0,"Lemhi, ID"
363,59,21,0.8442622950819673,0.01092896174863388,0.00819672131147541,0.00819672131147541,0.0,0.0,1.0,0.0,"Nez Perce, ID"
346,64,30,0.7513661202185792,0.0,0.00819672131147541,0.00819672131147541,0.0,0.0,0.9726775956284153,0.0273224043715847,"Shoshone, ID"
160,48,18,0.9065934065934066,0.008241758241758242,0.01098901098901099,0.0,0.0,0.0,1.0,0.0,"Twin Falls, ID"
192,63,30,0.7537993920972644,0.015197568389057751,0.0060790273556231,0.0,0.0,0.0,1.0,0.0,"Valley, ID"
84,50,38,0.9016393442622951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Adams, IL"
126,56,39,0.825136612021858,0.00546448087431694,0.0,0.0,0.0,0.0,0.40437158469945356,0.0,"Champaign, IL"
97,45,31,0.9559228650137741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Clark, IL"
164,84,53,0.4262295081967213,0.04371584699453552,0.01092896174863388,0.0,0.0,0.05191256830601093,0.5300546448087432,0.10109289617486339,"Cook, IL"
154,59,41,0.7622950819672131,0.00819672131147541,0.00273224043715847,0.0,0.0,0.0,0.5519125683060109,0.0,"DuPage, IL"
84,48,37,0.9397590361445783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Effingham, IL"
118,56,40,0.7790368271954674,0.0028328611898017,0.0,0.0,0.0,0.0,0.5637393767705382,0.0,"Hamilton, IL"
112,55,39,0.8575418994413407,0.002793296089385475,0.0,0.0,0.0,0.0,0.46368715083798884,0.0,"Jersey, IL"
87,44,32,0.9546742209631728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Jo Daviess, IL"
161,64,39,0.8064516129032258,0.021505376344086023,0.0035842293906810036,0.0,0.0,0.0,0.25089605734767023,0.0,"Kane, IL"
185,74,39,0.8257261410788381,0.04149377593360996,0.004149377593360996,0.0,0.0,0.0,0.0,0.0,"Lake, IL"
90,55,40,0.8232044198895028,0.0,0.0,0.0,0.0,0.0,0.5773480662983426,0.0,"Macon, IL"
93,45,31,0.9505494505494505,0.0,0.0,0.0,0.0,0.3543956043956044,0.0,0.0,"Macoupin, IL"
112,70,47,0.5835616438356165,0.00821917808219178,0.0,0.0,0.0,0.0,0.6,0.005479452054794521,"Madison, IL"
147,58,40,0.7754491017964071,0.02694610778443114,0.0,0.0,0.0,0.0,0.592814371257485,0.0,"McHenry, IL"
136,58,41,0.7857142857142857,0.008241758241758242,0.0,0.0,0.0,0.0,0.5412087912087912,0.0,"McLean, IL"
115,57,40,0.8269230769230769,0.0027472527472527475,0.0,0.0,0.0,0.0,0.4230769230769231,0.0,"Peoria, IL"
103,54,38,0.825136612021858,0.00546448087431694,0.0,0.0,0.0,0.0,0.5355191256830601,0.0,"Randolph, IL"
102,56,38,0.8309859154929577,0.0028169014084507044,0.0,0.0,0.0,0.0,0.5408450704225352,0.0,"Rock Island, IL"
100,56,36,0.8383561643835616,0.0,0.0,0.0,0.0,0.2136986301369863,0.4,0.0,"St. Clair, IL"
97,54,39,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.4725274725274725,0.0,"Sangamon, IL"
155,60,42,0.721763085399449,0.008264462809917356,0.0027548209366391185,0.0,0.0,0.0,0.6005509641873278,0.0,"Will, IL"
101,61,39,0.7759562841530054,0.00273224043715847,0.0,0.0,0.0,0.0,0.6065573770491803,0.0,"Winnebago, IL"
120,58,39,0.8087431693989071,0.00546448087431694,0.0,0.0,0.0,0.0,0.39617486338797814,0.0,"Allen, IN"
97,52,37,0.8825136612021858,0.0,0.0,0.0,0.0,0.0,0.29508196721311475,0.0,"Bartholomew, IN"
101,48,32,0.9375,0.005681818181818182,0.0,0.0,0.0,0.0,0.0,0.0,"Boone, IN"
80,44,33,0.9587912087912088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Brown, IN"
100,44,31,0.967032967032967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Carroll, IN"
91,58,42,0.7349726775956285,0.0,0.0,0.0,0.0,0.0,0.5601092896174863,0.0,"Clark, IN"
97,50,35,0.9041095890410958,0.0,0.0,0.0,0.0,0.0,0.136986301369863,0.0,"Delaware, IN"
67,54,33,0.8455284552845529,0.0,0.0,0.0,0.0,0.0,0.983739837398374,0.016260162601626018,"Dubois, IN"
158,54,36,0.8579234972677595,0.0,0.00546448087431694,0.0,0.0,0.0,0.39617486338797814,0.0,"Elkhart, IN"
143,44,32,0.9559228650137741,0.0027548209366391185,0.0,0.0,0.0,0.0,0.0,0.0,"Floyd, IN"
90,50,34,0.9085872576177285,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,"Greene, IN"
97,54,38,0.860655737704918,0.0,0.0,0.0,0.0,0.0,0.39617486338797814,0.0,"Hamilton, IN"
87,45,32,0.9508196721311475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Hendricks, IN"
63,51,29,0.8898305084745762,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Henry, IN"
108,53,38,0.8715846994535519,0.00273224043715847,0.0,0.0,0.0,0.0,0.2978142076502732,0.0,"Howard, IN"
105,48,33,0.9344729344729344,0.002849002849002849,0.0,0.0,0.0,0.0,0.0,0.0,"Knox, IN"
154,61,37,0.8469945355191257,0.01639344262295082,0.00273224043715847,0.0,0.0,0.0,0.11475409836065574,0.0,"LaPorte, IN"
136,64,44,0.6639344262295082,0.01639344262295082,0.0,0.0,0.0,0.01092896174863388,0.5437158469945356,0.02459016393442623,"Lake, IN"
97,55,39,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.45901639344262296,0.0,"Madison, IN"
144,68,48,0.5355191256830601,0.01639344262295082,0.0,0.0,0.0,0.00546448087431694,0.6885245901639344,0.01092896174863388,"Marion, IN"
69,51,31,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Monroe, IN"
105,45,34,0.9617486338797814,0.00273224043715847,0.0,0.0,0.0,0.0,0.0,0.0,"Perry, IN"
151,58,39,0.8306010928961749,0.01366120218579235,0.00273224043715847,0.0,0.0,0.0,0.26229508196721313,0.030054644808743168,"Porter, IN"
112,45,31,0.9464788732394366,0.0028169014084507044,0.0,0.0,0.0,0.0,0.0,0.0,"Posey, IN"
115,46,32,0.9480874316939891,0.00273224043715847,0.0,0.0,0.0,0.0,0.0,0.0,"Shelby, IN"
63,53,32,0.8688524590163934,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Spencer, IN"
162,62,41,0.7431693989071039,0.01092896174863388,0.00273224043715847,0.0,0.0,0.00273224043715847,0.4262295081967213,0.0,"St. Joseph, IN"
53,51,29,0.8709677419354839,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Sullivan, IN"
69,56,39,0.7327586206896551,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Tippecanoe, IN"
101,57,39,0.8142076502732241,0.00546448087431694,0.0,0.0,0.0,0.0,0.3879781420765027,0.0,"Vanderburgh, IN"
112,57,40,0.8060109289617486,0.00273224043715847,0.0,0.0,0.0,0.0,0.4207650273224044,0.0,"Vigo, IN"
97,49,35,0.928374655647383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Wabash, IN"
112,47,33,0.9480874316939891,0.00546448087431694,0.0,0.0,0.0,0.0,0.0,0.0,"Warrick, IN"
76,56,39,0.7738095238095238,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Whitley, IN"
91,53,32,0.8497267759562842,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Black Hawk, IA"
87,45,35,0.9508196721311475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Bremer, IA"
60,37,18,0.9836065573770492,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Cerro Gordo, IA"
87,58,39,0.7901234567901234,0.0,0.0,0.0,0.0,0.0,0.4660493827160494,0.0,"Clinton, IA"
87,49,37,0.9214876033057852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Harrison, IA"
105,58,35,0.7458563535911602,0.0027624309392265192,0.0,0.0,0.0,0.0,1.0,0.0,"Johnson, IA"
73,52,30,0.8898305084745762,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Lee, IA"
105,59,40,0.7540983606557377,0.00273224043715847,0.0,0.0,0.0,0.0,0.6256830601092896,0.0,"Linn, IA"
76,51,35,0.8934426229508197,0.0,0.0,0.0,0.0,0.0,0.5163934426229508,0.0,"Montgomery, IA"
124,54,30,0.8442622950819673,0.00273224043715847,0.0,0.0,0.0,0.0,0.9808743169398907,0.01912568306010929,"Muscatine, IA"
87,51,36,0.8934426229508197,0.0,0.0,0.0,0.0,0.0,0.47540983606557374,0.0,"Palo Alto, IA"
186,54,36,0.8415300546448088,0.0,0.00546448087431694,0.0,0.0,0.03551912568306011,0.46994535519125685,0.00273224043715847,"Polk, IA"
77,52,31,0.8870967741935484,0.0,0.0,0.0,0.0,0.0,0.8951612903225806,0.10483870967741936,"Pottawattamie, IA"
155,63,44,0.6284153005464481,0.00546448087431694,0.00273224043715847,0.0,0.0,0.0,0.41530054644808745,0.2814207650273224,"Scott, IA"
87,49,36,0.9180327868852459,0.0,0.0,0.0,0.0,0.0,0.4808743169398907,0.0,"Van Buren, IA"
79,50,29,0.9016393442622951,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Woodbury, IA"
58,35,18,0.9752066115702479,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Chase, KS"
79,29,11,0.9834437086092715,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Ford, KS"
117,56,36,0.8438356164383561,0.0027397260273972603,0.0,0.0,0.0,0.0,0.40821917808219177,0.00821917808219178,"Johnson, KS"
77,44,32,0.9726775956284153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Leavenworth, KS"
106,54,39,0.8306010928961749,0.00546448087431694,0.0,0.0,0.0,0.0,0.4644808743169399,0.03278688524590164,"Neosho, KS"
114,54,38,0.8770491803278688,0.00819672131147541,0.0,0.0,0.0,0.01092896174863388,0.16120218579234974,0.0273224043715847,"Sedgwick, KS"
169,58,39,0.8087431693989071,0.00546448087431694,0.00546448087431694,0.0,0.0,0.0,0.453551912568306,0.01366120218579235,"Shawnee, KS"
106,44,13,0.9306930693069307,0.0033003300330033004,0.0,0.0,0.0,0.0,0.0,1.0,"Sherman, KS"
117,59,40,0.7814207650273224,0.00819672131147541,0.0,0.0,0.0,0.00273224043715847,0.3989071038251366,0.06557377049180328,"Sumner, KS"
147,51,37,0.8931506849315068,0.0027397260273972603,0.0,0.0,0.0,0.0,0.14794520547945206,0.0410958904109589,"Trego, KS"
116,63,44,0.6366120218579235,0.01366120218579235,0.0,0.0,0.0,0.01639344262295082,0.6502732240437158,0.0273224043715847,"Wyandotte, KS"
71,46,33,0.973384030418251,0.0,0.0,0.0,0.0,0.0,0.11787072243346007,0.0,"Bell, KY"
87,50,36,0.9008264462809917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Boone, KY"
88,51,36,0.8852459016393442,0.0,0.0,0.0,0.0,0.01912568306010929,0.44808743169398907,0.00273224043715847,"Boyd, KY"
115,48,37,0.9333333333333333,0.004166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,"Bullitt, KY"
93,54,39,0.8360655737704918,0.0,0.0,0.0,0.0,0.00819672131147541,0.49453551912568305,0.0,"Campbell, KY"
59,44,31,0.9929824561403509,0.0,0.0,0.0,0.0,0.0,0.18947368421052632,0.0035087719298245615,"Carter, KY"
83,51,38,0.9,0.0,0.0,0.0,0.0,0.0,0.378125,0.0,"Christian, KY"
105,54,38,0.8415300546448088,0.00273224043715847,0.0,0.0,0.0,0.00819672131147541,0.4890710382513661,0.0,"Daviess, KY"
64,45,33,0.9780821917808219,0.0,0.0,0.0,0.010958904109589041,0.0,0.0410958904109589,0.0,"Edmonson, KY"
84,51,38,0.8961748633879781,0.0,0.0,0.0,0.0,0.030054644808743168,0.48633879781420764,0.0,"Fayette, KY"
61,44,33,0.9917695473251029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Greenup, KY"
97,47,37,0.9510204081632653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Hancock, KY"
80,51,38,0.8961748633879781,0.0,0.0,0.0,0.0,0.0,0.48633879781420764,0.0,"Hardin, KY"
115,61,45,0.6530054644808743,0.01912568306010929,0.0,0.0,0.0,0.0273224043715847,0.5355191256830601,0.0,"Jefferson, KY"
77,47,37,0.9547325102880658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Jessamine, KY"
105,47,37,0.9475806451612904,0.004032258064516129,0.0,0.0,0.0,0.0,0.0,0.036290322580645164,"Livingston, KY"
111,57,39,0.8169398907103825,0.00273224043715847,0.0,0.0,0.0,0.01912568306010929,0.5273224043715847,0.0,"McCracken, KY"
64,44,33,0.989041095890411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Morgan, KY"
97,49,38,0.9121338912133892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Oldham, KY"
99,48,34,0.9203296703296703,0.0,0.0,0.0,0.0,0.0,0.5631868131868132,0.0,"Perry, KY"
92,45,32,0.9616438356164384,0.0,0.0,0.0,0.0,0.0,0.5123287671232877,0.0,"Pike, KY"
77,48,36,0.9363957597173145,0.0,0.0,0.0,0.0,0.0,0.21908127208480566,0.0,"Pulaski, KY"
67,46,36,0.9819004524886877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Simpson, KY"
84,45,34,0.9668508287292817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Trigg, KY"
97,53,38,0.855191256830601,0.0,0.0,0.0,0.0,0.0,0.6092896174863388,0.0,"Warren, KY"
77,46,34,0.967032967032967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Washington, KY"
100,46,31,0.9615384615384616,0.0,0.0,0.0,0.0,0.016483516483516484,0.0,0.0,"Ascension, LA"
105,53,36,0.861878453038674,0.0027624309392265192,0.0,0.0,0.0,0.0,0.39226519337016574,0.016574585635359115,"Bossier, LA"
126,49,34,0.9083094555873925,0.0028653295128939827,0.0,0.0,0.0,0.0,0.21203438395415472,0.0,"Caddo, LA"
116,61,41,0.7392550143266475,0.0028653295128939827,0.0,0.0,0.0,0.0057306590257879654,0.5157593123209169,0.0,"Calcasieu, LA"
119,54,38,0.8360655737704918,0.00819672131147541,0.0,0.0,0.0,0.01639344262295082,0.4344262295081967,0.0,"East Baton Rouge, LA"
136,54,36,0.8770491803278688,0.00819672131147541,0.0,0.0,0.0,0.0,0.09562841530054644,0.0,"Iberville, LA"
87,54,36,0.8415300546448088,0.0,0.0,0.0,0.0,0.00546448087431694,0.2650273224043716,0.0,"Jefferson, LA"
120,59,40,0.7527472527472527,0.0027472527472527475,0.0,0.0,0.0,0.0,0.4725274725274725,0.0027472527472527475,"Lafayette, LA"
115,56,39,0.7896174863387978,0.00273224043715847,0.0,0.0,0.0,0.0,0.5573770491803278,0.0,"Lafourche, LA"
105,58,39,0.7690140845070422,0.0028169014084507044,0.0,0.0,0.0,0.0,0.5577464788732395,0.0,"Livingston, LA"
88,47,28,0.9098360655737705,0.0,0.0,0.0,0.00546448087431694,0.32786885245901637,0.6284153005464481,0.03825136612021858,"Orleans, LA"
111,45,32,0.9475138121546961,0.0027624309392265192,0.0,0.0,0.0,0.0,0.1408839779005525,0.0,"Ouachita, LA"
100,45,32,0.9475138121546961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Pointe Coupee, LA"
103,49,26,0.9173553719008265,0.008264462809917356,0.0,0.0,0.0,0.0,1.0,0.0,"Rapides, LA"
84,54,39,0.8263305322128851,0.0,0.0,0.0,0.0,0.0,0.39775910364145656,0.0056022408963585435,"St. Bernard, LA"
90,44,29,0.9831932773109243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"St. James, LA"
80,45,31,0.9715099715099715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"St. John the Baptist, LA"
87,48,33,0.9413407821229051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"St. Martin, LA"
90,52,36,0.8708791208791209,0.0,0.0,0.0,0.0,0.0,0.3324175824175824,0.0,"St. Tammany, LA"
64,49,26,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Tangipahoa, LA"
74,50,27,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Terrebonne, LA"
101,58,37,0.825136612021858,0.00819672131147541,0.0,0.0,0.0,0.01639344262295082,0.5081967213114754,0.0,"West Baton Rouge, LA"
66,44,29,0.9555555555555556,0.0,0.0,0.0,0.0,0.0,0.45555555555555555,0.013888888888888888,"Androscoggin, ME"
189,47,33,0.9316939890710383,0.0,0.00273224043715847,0.0,0.0,0.0,0.23497267759562843,0.04644808743169399,"Aroostook, ME"
97,53,38,0.8743169398907104,0.0,0.0,0.0,0.0,0.03278688524590164,0.3087431693989071,0.00273224043715847,"Cumberland, ME"
105,48,35,0.9262295081967213,0.00273224043715847,0.0,0.0,0.0,0.0,0.01912568306010929,0.0,"Hancock, ME"
64,44,35,0.9869565217391304,0.0,0.0,0.0,0.0,0.017391304347826087,0.12608695652173912,0.004347826086956522,"Kennebec, ME"
71,45,31,0.9594594594594594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Knox, ME"
65,44,33,0.9660493827160493,0.0,0.0,0.0,0.0,0.0,0.30246913580246915,0.0,"Oxford, ME"
73,44,29,0.9696969696969697,0.0,0.0,0.0,0.0,0.0,0.418732782369146,0.008264462809917356,"Penobscot, ME"
61,44,33,0.9943342776203966,0.0,0.0,0.0,0.0,0.0,0.014164305949008499,0.0,"Washington, ME"
87,47,39,0.948936170212766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"York, ME"
108,51,39,0.8969465648854962,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,0.08396946564885496,"Anne Arundel, MD"
105,57,39,0.8383561643835616,0.005479452054794521,0.0,0.0,0.0,0.06027397260273973,0.2876712328767123,0.0,"Baltimore, MD"
97,51,34,0.8980716253443526,0.0,0.0,0.0,0.0,0.2534435261707989,0.30578512396694213,0.0027548209366391185,"Baltimore City, MD"
67,44,35,0.9873949579831933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Calvert, MD"
84,49,39,0.9297520661157025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Carroll, MD"
97,49,34,0.9215686274509803,0.0,0.0,0.0,0.0,0.0,0.3753501400560224,0.0,"Cecil, MD"
58,44,34,0.9957627118644068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Charles, MD"
84,47,35,0.9616438356164384,0.0,0.0,0.0,0.0,0.0,0.06027397260273973,0.0,"Dorchester, MD"
90,49,40,0.9156118143459916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Frederick, MD"
71,46,36,0.9726027397260274,0.0,0.0,0.0,0.0,0.0,0.057534246575342465,0.0,"Garrett, MD"
119,55,38,0.8627450980392157,0.0028011204481792717,0.0,0.0,0.0,0.0,0.36694677871148457,0.0,"Harford, MD"
68,44,28,0.9560439560439561,0.0,0.0,0.0,0.013736263736263736,0.3269230769230769,0.6593406593406593,0.0,"Howard, MD"
100,46,33,0.9637883008356546,0.0,0.0,0.0,0.0,0.0,0.34540389972144847,0.0,"Kent, MD"
77,45,33,0.9380281690140845,0.0,0.0,0.0,0.0,0.0,0.3971830985915493,0.0,"Montgomery, MD"
105,50,37,0.9098360655737705,0.00273224043715847,0.0,0.0,0.0,0.01092896174863388,0.15027322404371585,0.0,"Prince George's, MD"
81,51,37,0.8885793871866295,0.0,0.0,0.0,0.0,0.0,0.3983286908077994,0.0,"Washington, MD"
108,45,35,0.9686609686609686,0.005698005698005698,0.0,0.0,0.0,0.0,0.014245014245014245,0.0,"Barnstable, MA"
94,52,36,0.8934426229508197,0.0,0.0,0.0,0.0,0.0,0.33879781420765026,0.0,"Berkshire, MA"
119,53,39,0.860655737704918,0.00819672131147541,0.0,0.0,0.0,0.0,0.24316939890710382,0.0,"Bristol, MA"
126,45,36,0.9719887955182073,0.0028011204481792717,0.0,0.0,0.0,0.0,0.022408963585434174,0.0,"Dukes, MA"
97,50,37,0.9016393442622951,0.0,0.0,0.0,0.0,0.01639344262295082,0.2814207650273224,0.0,"Essex, MA"
96,55,37,0.863013698630137,0.0,0.0,0.0,0.0,0.0,0.4712328767123288,0.0,"Franklin, MA"
99,55,39,0.855191256830601,0.0,0.0,0.0,0.0,0.01912568306010929,0.4207650273224044,0.0,"Hampden, MA"
84,48,35,0.9316939890710383,0.0,0.0,0.0,0.0,0.02459016393442623,0.25136612021857924,0.00273224043715847,"Hampshire, MA"
93,48,36,0.9289617486338798,0.0,0.0,0.0,0.0,0.04918032786885246,0.25956284153005466,0.0,"Middlesex, MA"
71,43,32,0.9617486338797814,0.0,0.0,0.0,0.0,0.02185792349726776,0.20218579234972678,0.0,"Norfolk, MA"
80,51,37,0.8961748633879781,0.0,0.0,0.0,0.0,0.0,0.35792349726775957,0.0,"Plymouth, MA"
84,51,37,0.8907103825136612,0.0,0.0,0.0,0.0,0.09016393442622951,0.5546448087431693,0.0,"Suffolk, MA"
90,52,38,0.8715846994535519,0.0,0.0,0.0,0.0,0.03278688524590164,0.35792349726775957,0.0,"Worcester, MA"
136,54,36,0.8662952646239555,0.016713091922005572,0.0,0.0,0.0,0.0,0.3286908077994429,0.0,"Allegan, MI"
74,39,17,0.958904109589041,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Bay, MI"
164,47,36,0.9312977099236641,0.003816793893129771,0.003816793893129771,0.0,0.0,0.0,0.0,0.0,"Benzie, MI"
150,61,38,0.8410852713178295,0.027131782945736434,0.0,0.0,0.0,0.0,0.0,0.0,"Berrien, MI"
122,61,39,0.8379446640316206,0.019762845849802372,0.0,0.0,0.0,0.0,0.0,0.0,"Cass, MI"
93,46,34,0.953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Clinton, MI"
126,52,35,0.8797814207650273,0.00273224043715847,0.0,0.0,0.0,0.0,0.33879781420765026,0.0,"Genesee, MI"
150,48,36,0.924812030075188,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,"Huron, MI"
151,51,34,0.8989071038251366,0.0,0.00273224043715847,0.0,0.0,0.0273224043715847,0.21584699453551912,0.0,"Ingham, MI"
115,58,38,0.8328173374613003,0.018575851393188854,0.0,0.0,0.0,0.0,0.3065015479876161,0.0,"Kalamazoo, MI"
153,58,36,0.8273972602739726,0.019178082191780823,0.0027397260273972603,0.0,0.0027397260273972603,0.0,0.20821917808219179,0.0,"Kent, MI"
124,24,10,0.9914529914529915,0.008547008547008548,0.0,0.0,0.0,0.0,1.0,0.0,"Keweenaw, MI"
122,57,38,0.8087431693989071,0.00546448087431694,0.0,0.0,0.0,0.0,0.4562841530054645,0.0,"Lenawee, MI"
126,60,36,0.862876254180602,0.04013377926421405,0.0,0.0,0.0,0.0,0.13043478260869565,0.0,"Macomb, MI"
80,41,28,0.9568345323741008,0.0,0.0,0.0,0.0,0.0,0.5035971223021583,0.0,"Manistee, MI"
159,49,37,0.9123505976095617,0.00398406374501992,0.00398406374501992,0.0,0.0,0.0,0.0,0.0,"Mason, MI"
105,52,36,0.8767123287671232,0.0027397260273972603,0.0,0.0,0.0,0.03561643835616438,0.410958904109589,0.0,"Missaukee, MI"
66,40,17,0.9508196721311475,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Monroe, MI"
143,64,37,0.8467741935483871,0.024193548387096774,0.0,0.0,0.0,0.0,0.0,0.0,"Muskegon, MI"
126,59,36,0.8523489932885906,0.020134228187919462,0.0,0.0,0.0,0.0,0.17114093959731544,0.0,"Oakland, MI"
150,56,33,0.863013698630137,0.01643835616438356,0.0,0.0,0.0,0.22465753424657534,0.11232876712328767,0.00821917808219178,"Ottawa, MI"
133,44,33,0.9538904899135446,0.008645533141210375,0.0,0.0,0.0,0.0,0.2680115273775216,0.0,"Schoolcraft, MI"
105,56,35,0.8384146341463414,0.003048780487804878,0.0,0.0,0.0,0.0,0.3780487804878049,0.0,"St. Clair, MI"
101,44,32,0.9620991253644315,0.0058309037900874635,0.0,0.0,0.0,0.0,0.0,0.0,"Tuscola, MI"
157,58,38,0.7978142076502732,0.01366120218579235,0.00273224043715847,0.0,0.0,0.0,0.3469945355191257,0.0,"Washtenaw, MI"
179,73,48,0.5546448087431693,0.02185792349726776,0.00546448087431694,0.0,0.0,0.0273224043715847,0.6557377049180327,0.04371584699453552,"Wayne, MI"
100,44,33,0.9578651685393258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Wexford, MI"
87,52,35,0.8879781420765027,0.0,0.0,0.0,0.0,0.02185792349726776,0.3333333333333333,0.00546448087431694,"Anoka, MN"
101,46,32,0.9371584699453552,0.00273224043715847,0.0,0.0,0.0,0.0,0.3743169398907104,0.0,"Becker, MN"
73,39,23,0.9693593314763231,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Beltrami, MN"
84,42,24,0.9915254237288136,0.0,0.0,0.0,0.0,0.0,0.4632768361581921,0.0,"Carlton, MN"
75,35,17,0.9682080924855492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Cass, MN"
53,21,10,0.9942028985507246,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Cook, MN"
76,42,28,0.9693593314763231,0.0,0.0,0.0,0.0,0.0,0.45403899721448465,0.0,"Crow Wing, MN"
135,52,30,0.8852459016393442,0.00273224043715847,0.0,0.0,0.0,0.04644808743169399,0.953551912568306,0.0,"Dakota, MN"
